game_id,move_number,true_move,best_move,pred_move,pred_equals_true,pred_equals_best,true_equals_best,true_positive,false_positive,false_negative
23,39,h4f6,h4f6,h4g3,False,False,True,False,False,False
23,40,f2g2,f2g2,f2f1,False,False,True,False,False,False
23,41,h4f6,h4f6,h4g3,False,False,True,False,False,False
23,42,b1c3,c2e4,b4a5,False,False,False,False,False,False
23,43,f6c3,f6c3,f6c3,True,True,True,True,False,False
23,44,b4a5,b4a5,b4a5,True,True,True,True,False,False
23,45,a5c4,e6e7,c3b4,False,False,False,False,False,False
23,46,h2h4,c2b3,g2f1,False,False,False,False,False,False
23,47,c8b7,c8b7,c3b4,False,False,True,False,False,False
23,48,b1b3,c2e4,h2h3,False,False,False,False,False,False
23,49,c3f6,c3f6,a5b4,False,False,True,False,False,False
23,50,b3c3,c2e4,h2h3,False,False,False,False,False,False
23,51,c3f6,c3f6,c6b4,False,False,True,False,False,False
23,52,c2e4,c1b2,h2h3,False,False,False,False,False,False
23,53,d7f6,d7f6,g7f8,False,False,True,False,False,False
23,54,c2e4,c2e4,h2h3,False,False,True,False,False,False
23,55,a8a2,a8a2,b6g1,False,False,True,False,False,False
23,56,b2c3,b2c3,h2h3,False,False,True,False,False,False
23,57,a2b2,a2b2,a2b2,True,True,True,True,False,False
23,58,g2h3,g1e2,g2h3,True,False,False,False,True,False
23,59,d7f6,b2b3,b2b3,False,True,False,False,False,True
23,60,h3h4,d3d2,b3e6,False,False,False,False,False,False
23,61,c8e6,c8e6,c8e6,True,True,True,True,False,False
23,62,g3g4,g3g4,g3g4,True,True,True,True,False,False
23,63,c5d3,c5d3,c5d3,True,True,True,True,False,False
24,1,e7e5,c7c5,g8f6,False,False,False,False,False,False
24,2,d2d4,d2d4,d1g4,False,False,True,False,False,False
24,3,d7d5,d7d5,d8b6,False,False,True,False,False,False
24,4,e4e5,e4e5,e4d5,False,False,True,False,False,False
24,5,c8f5,c6c5,c8g4,False,False,False,False,False,False
24,6,b1d2,g1f3,e1d2,False,False,False,False,False,False
24,7,h7h5,h7h5,f5c2,False,False,True,False,False,False
24,8,c2c4,c2c4,f2f4,False,False,True,False,False,False
24,9,f5d3,f5d3,f5d3,True,True,True,True,False,False
24,10,d1d3,d1d3,c2d3,False,False,True,False,False,False
24,11,d8a5,e7e6,d8b6,False,False,False,False,False,False
24,12,c1g5,c1g5,d3f3,False,False,True,False,False,False
24,13,d8a5,d8a5,f8d6,False,False,True,False,False,False
24,14,d4c5,d4c5,d4c5,True,True,True,True,False,False
24,15,b8c6,b8c6,c5d4,False,False,True,False,False,False
24,16,e1g1,e1g1,d4c5,False,False,True,False,False,False
24,17,c5d4,c5d4,c5d4,True,True,True,True,False,False
24,18,d4c5,d4c5,d4c5,True,True,True,True,False,False
24,19,c5d4,c5d4,c5d4,True,True,True,True,False,False
24,20,d2f1,b2b4,d4c5,False,False,False,False,False,False
24,21,c5d4,c5d4,c5d4,True,True,True,True,False,False
24,22,c3d4,c3d4,c3d4,True,True,True,True,False,False
24,23,a7a5,a7a5,c6e5,False,False,True,False,False,False
24,24,d2b3,d2b3,d3b5,False,False,True,False,False,False
24,25,a7a6,a7a6,c6d4,False,False,True,False,False,False
24,26,e1g1,a1c1,d2b1,False,False,False,False,False,False
24,27,f8e7,f8e7,c6d4,False,False,True,False,False,False
24,28,a1c1,g2g3,d3b3,False,False,False,False,False,False
24,29,e7h4,a7a6,f5d4,False,False,False,False,False,False
24,30,f3h4,f3h4,f3h4,True,True,True,True,False,False
24,31,e7h4,e7h4,e7h4,True,True,True,True,False,False
24,32,f1c1,f1c1,d3e2,False,False,True,False,False,False
24,33,a7a6,b6d8,h4f2,False,False,False,False,False,False
24,34,c1c3,c1c3,c1c3,True,True,True,True,False,False
24,35,e8g8,e8g8,b6c5,False,False,True,False,False,False
24,36,c5c3,b2c1,d3f1,False,False,False,False,False,False
24,37,g7g6,g7g6,c6b4,False,False,True,False,False,False
24,38,b2c1,c5c3,e2e1,False,False,False,False,False,False
24,39,g5e7,g5e7,g5c1,False,False,True,False,False,False
24,40,e2d1,c1h6,c5c3,False,False,False,False,False,False
24,41,c6d4,b6c7,c6d4,True,False,False,False,True,False
24,42,b3d4,b3d4,b3d4,True,True,True,True,False,False
24,43,b6d4,b6d4,b6d4,True,True,True,True,False,False
24,44,c1b2,c1b2,c1b2,True,True,True,True,False,False
24,45,d4h4,d4h4,d4f4,False,False,True,False,False,False
24,46,e2c4,e2c4,e2c4,True,True,True,True,False,False
24,47,d5c4,d5c4,c8c4,False,False,True,False,False,False
24,48,b5b7,b5b7,b5b7,True,True,True,True,False,False
24,49,e7g5,e7g5,e7b4,False,False,True,False,False,False
24,50,a1c1,a1c1,b7a7,False,False,True,False,False,False
24,51,f8c8,f8c8,c4c1,False,False,True,False,False,False
24,52,c1c4,c1c4,c1c4,True,True,True,True,False,False
24,53,c8c4,c8c4,c8c4,True,True,True,True,False,False
24,54,b2c1,b2c1,f2f3,False,False,True,False,False,False
24,55,c8d8,c8d8,h4f2,False,False,True,False,False,False
24,56,g2g3,g2g3,f2f3,False,False,True,False,False,False
24,57,d8d1,d8d1,h4f2,False,False,True,False,False,False
24,58,g1h2,g1h2,g1h2,True,True,True,True,False,False
24,59,h4f2,h4f2,h4f2,True,True,True,True,False,False
24,60,g2g4,c7c4,c7c4,False,True,False,False,False,True
24,61,d1d3,d1d3,f2g3,False,False,True,False,False,False
24,62,b4b5,c4c8,b4b5,True,False,False,False,True,False
24,63,g8g7,g8g7,g8h7,False,False,True,False,False,False
24,64,c8c7,b4b5,a3a4,False,False,False,False,False,False
24,65,f2e1,f2e1,c1c3,False,False,True,False,False,False
24,66,c3d4,c3d4,c3d4,True,True,True,True,False,False
24,67,c1c3,c1c3,c1c3,True,True,True,True,False,False
25,1,e7e5,c7c5,g8f6,False,False,False,False,False,False
25,2,g1f3,c2c3,d1h5,False,False,False,False,False,False
25,3,b8c6,d7d6,d8a5,False,False,False,False,False,False
25,4,d2d4,d2d4,f3g5,False,False,True,False,False,False
25,5,g8f6,c5d4,c5d4,False,True,False,False,False,True
25,6,f3d4,f3d4,f3d4,True,True,True,True,False,False
25,7,b8c6,b8c6,b8c6,True,True,True,True,False,False
25,8,f1b5,f1b5,d4d5,False,False,True,False,False,False
25,9,c8d7,a7a6,c8d7,True,False,False,False,True,False
25,10,d4e3,d4d3,d4a4,False,False,False,False,False,False
25,11,d7c6,b7c6,d7c6,True,False,False,False,True,False
25,12,b1c3,c2c4,g2g4,False,False,False,False,False,False
25,13,e7e6,e7e5,c6e4,False,False,False,False,False,False
25,14,d4d3,d4c4,d4d1,False,False,False,False,False,False
25,15,h7h6,h7h6,c6e4,False,False,True,False,False,False
25,16,f3d2,f3d2,e1f1,False,False,True,False,False,False
25,17,g8f6,g8f6,c6e4,False,False,True,False,False,False
25,18,e1c1,e1c1,d3d1,False,False,True,False,False,False
25,19,f8e7,f8e7,c6e4,False,False,True,False,False,False
25,20,f3h4,f3h4,c3e2,False,False,True,False,False,False
25,21,e8g8,e8g8,c6e4,False,False,True,False,False,False
25,22,f1d1,f1d1,b2b4,False,False,True,False,False,False
25,23,f8e8,d6d5,c6e4,False,False,False,False,False,False
25,24,a2a4,a2a4,c3b1,False,False,True,False,False,False
25,25,d6d5,b7b5,f6e4,False,False,False,False,False,False
25,26,c3d5,c3d5,g1f1,False,False,True,False,False,False
25,27,b5b4,b5b4,f6e4,False,False,True,False,False,False
25,28,c3d5,c3d5,d3f1,False,False,True,False,False,False
25,29,f6d5,f6d5,f6d5,True,True,True,True,False,False
25,30,e4d5,e4d5,e4d5,True,True,True,True,False,False
25,31,d7b7,f6h5,f6d5,False,False,False,False,False,False
25,32,g1h1,b3c1,d3d2,False,False,False,False,False,False
25,33,b5b4,b5b4,b7d5,False,False,True,False,False,False
25,34,h2h3,h2h3,d1e1,False,False,True,False,False,False
25,35,e5f4,f6g4,b7d5,False,False,False,False,False,False
25,36,d3b5,d3b5,d3f1,False,False,True,False,False,False
25,37,e7d8,f8c8,b7d5,False,False,False,False,False,False
25,38,h2h3,h2h3,a1c1,False,False,True,False,False,False
25,39,a8c8,f8e8,b7d5,False,False,False,False,False,False
25,40,a1b1,a1b1,e3c1,False,False,True,False,False,False
25,41,b7a6,a8c8,b7d5,False,False,False,False,False,False
25,42,d4c4,d4c4,d1d2,False,False,True,False,False,False
25,43,d7b6,d7b6,d8b6,False,False,True,False,False,False
25,44,b3a5,d2d4,d2d4,False,True,False,False,False,True
25,45,b6c4,b6c4,b7d5,False,False,True,False,False,False
25,46,d2e2,d2e2,d2c1,False,False,True,False,False,False
25,47,a8c8,a8c8,c4e3,False,False,True,False,False,False
25,48,c1e3,c1e3,c1e3,True,True,True,True,False,False
25,49,a8c8,d8b6,d8b6,False,True,False,False,False,True
25,50,e3e2,e3e2,e3c1,False,False,True,False,False,False
25,51,e4e3,e4e3,b6e3,False,False,True,False,False,False
25,52,h2g3,h2g3,a1c1,False,False,True,False,False,False
25,53,e8e4,e8e4,b7a6,False,False,True,False,False,False
25,54,a1f1,a1f1,e2f3,False,False,True,False,False,False
25,55,a8c8,a8c8,b7a6,False,False,True,False,False,False
25,56,b3d2,b3d2,h2g3,False,False,True,False,False,False
25,57,d7a4,d7a4,d7a4,True,True,True,True,False,False
25,58,b3c1,b3c1,e2g2,False,False,True,False,False,False
25,59,a4a2,a4a2,a4b3,False,False,True,False,False,False
25,60,b3d2,g4g5,e2g2,False,False,False,False,False,False
25,61,b5c4,b5c4,h6g5,False,False,True,False,False,False
25,62,h4g5,h4g5,c2c4,False,False,True,False,False,False
25,63,a8e8,a8e8,a5a4,False,False,True,False,False,False
25,64,f1h1,f1h1,c2c4,False,False,True,False,False,False
25,65,b5d7,b5d7,a8d8,False,False,True,False,False,False
25,66,b2b3,b2b3,e2h5,False,False,True,False,False,False
25,67,c4c8,c4c8,a4b3,False,False,True,False,False,False
25,68,c2b3,c2b3,c1b3,False,False,True,False,False,False
25,69,c4c8,c4c8,c4c5,False,False,True,False,False,False
25,70,f1h1,f1h1,e2g2,False,False,True,False,False,False
25,71,a8e8,a8e8,e4e8,False,False,True,False,False,False
25,72,e2h2,e2h2,e2h2,True,True,True,True,False,False
25,73,b4c3,b4c3,b5e2,False,False,True,False,False,False
25,74,e2h5,e2h2,e2h2,False,True,False,False,False,True
25,75,g8f8,g8f8,g8f8,True,True,True,True,False,False
25,76,c3c8,c3c8,c3c6,False,False,True,False,False,False
25,77,b6d8,b6d8,e8c8,False,False,True,False,False,False
25,78,h5h8,h5h8,g3h4,False,False,True,False,False,False
25,79,f8e7,f8e7,f8e7,True,True,True,True,False,False
25,80,h8e8,h8e8,h8e8,True,True,True,True,False,False
25,81,e7d7,e3e2,a1c1,False,False,False,False,False,False
25,82,g7f6,g7f6,g7a1,False,False,True,False,False,False
25,83,e7d7,e7d7,e7d7,True,True,True,True,False,False
25,84,c8d8,c8d8,f6f5,False,False,True,False,False,False
25,85,e8d8,e8d8,e8d8,True,True,True,True,False,False
25,86,f6f5,f6f5,f6a1,False,False,True,False,False,False
25,87,d7c7,d7c7,d7c7,True,True,True,True,False,False
25,88,f5e4,f5e4,f5e4,True,True,True,True,False,False
25,89,c7d7,c7b8,e2e1r,False,False,False,False,False,False
25,90,h1h8,h1h8,h1h8,True,True,True,True,False,False
25,91,a1c1,a1c1,e2e1r,False,False,True,False,False,False
25,92,e4e1,e4e1,e4e1,True,True,True,True,False,False
26,1,c7c5,e7e5,g8f6,False,False,False,False,False,False
26,2,d2d4,c2c4,d1h5,False,False,False,False,False,False
26,3,d7d5,d7d5,d8b6,False,False,True,False,False,False
26,4,e4e5,e4e5,e4d5,False,False,True,False,False,False
26,5,c6c5,c8f5,d8b6,False,False,False,False,False,False
26,6,g1f3,f1e2,e1d2,False,False,False,False,False,False
26,7,h7h5,h7h5,f5c2,False,False,True,False,False,False
26,8,f1d3,c2c4,e1d2,False,False,False,False,False,False
26,9,f5d3,f5d3,f5d3,True,True,True,True,False,False
26,10,d1d3,d1d3,c2d3,False,False,True,False,False,False
26,11,d8a5,d8a5,e7e6,False,False,True,False,False,False
26,12,c1g5,c1g5,d3b3,False,False,True,False,False,False
26,13,d8a5,d8a5,d8b6,False,False,True,False,False,False
26,14,d4c5,d4c5,d4c5,True,True,True,True,False,False
26,15,b8c6,b8c6,c5d4,False,False,True,False,False,False
26,16,e1g1,e1g1,d4c5,False,False,True,False,False,False
26,17,c5d4,c5d4,c5d4,True,True,True,True,False,False
26,18,d4c5,d4c5,d4c5,True,True,True,True,False,False
26,19,d8a5,c5d4,c5d4,False,True,False,False,False,True
26,20,f1g3,f1g3,d4c5,False,False,True,False,False,False
26,21,h6g4,h6g4,c5d4,False,False,True,False,False,False
26,22,c1d2,a2a3,d4c5,False,False,False,False,False,False
26,23,c5d4,d8b6,e7g5,False,False,False,False,False,False
26,24,f2f3,d3f3,d4c5,False,False,False,False,False,False
26,25,c5d4,c5d4,e7g5,False,False,True,False,False,False
26,26,c3d4,c3d4,g5f3,False,False,True,False,False,False
26,27,c6e5,c6e5,e7g5,False,False,True,False,False,False
26,28,e1g1,e1g1,g5h3,False,False,True,False,False,False
26,29,g4h6,g4h6,e7g5,False,False,True,False,False,False
26,30,g5f3,g5f3,g5h3,False,False,True,False,False,False
26,31,c6b4,g4h6,g4e3,False,False,False,False,False,False
26,32,d3d2,d3d2,d3a3,False,False,True,False,False,False
26,33,b4c2,b4c2,g4e3,False,False,True,False,False,False
26,34,a1c1,a1c1,d1a4,False,False,True,False,False,False
26,35,b4c6,c7c6,b6c6,False,False,False,False,False,False
26,36,a1c1,a1c1,e3f4,False,False,True,False,False,False
26,37,c7c1,g7g6,c7c1,True,False,False,False,True,False
26,38,a4c2,a4c2,e3f4,False,False,True,False,False,False
26,39,g7g6,g7g6,g4e3,False,False,True,False,False,False
26,40,h4g5,e3g5,e3g5,False,True,False,False,False,True
26,41,g4e3,g4e3,g4e3,True,True,True,True,False,False
26,42,e3f4,e3f4,e3f4,True,True,True,True,False,False
26,43,g4e3,g4e3,g4e3,True,True,True,True,False,False
26,44,e3f4,e3f4,e3f4,True,True,True,True,False,False
26,45,g4e3,g4e3,g4e3,True,True,True,True,False,False
26,46,a4a3,e3d2,e3d2,False,True,False,False,False,True
26,47,c6b4,g4e3,g4e3,False,True,False,False,False,True
26,48,e2f4,e2f4,g1f1,False,False,True,False,False,False
26,49,a6b5,a6b5,a6b5,True,True,True,True,False,False
26,50,c5b5,c5b5,c5b5,True,True,True,True,False,False
26,51,c6d4,c6d4,g4e3,False,False,True,False,False,False
26,52,c1c7,c1c7,c1c7,True,True,True,True,False,False
26,53,d4e2,d4e2,c8c7,False,False,True,False,False,False
26,54,g1f1,g1f1,g1f1,True,True,True,True,False,False
26,55,c8c7,c8c7,c8c7,True,True,True,True,False,False
26,56,f2g3,f2g3,f2g3,True,True,True,True,False,False
26,57,g4e3,g4e3,c8c7,False,False,True,False,False,False
26,58,e3c5,e3c5,e3b6,False,False,True,False,False,False
26,59,c7c1,c7c1,g4e5,False,False,True,False,False,False
26,60,f1e2,f1e2,f1e2,True,True,True,True,False,False
26,61,c1c2,c1c2,g4e5,False,False,True,False,False,False
26,62,e2f1,e2f1,e2d1,False,False,True,False,False,False
26,63,c2g2,c2g2,c2g2,True,True,True,True,False,False
26,64,d3d4,d3d4,b6c7,False,False,True,False,False,False
26,65,g4e5,g4e5,a2a5,False,False,True,False,False,False
26,66,b6a5,b6a5,b6a5,True,True,True,True,False,False
26,67,g4e5,g4e5,g4e5,True,True,True,True,False,False
26,68,d3c3,d3c3,d3d4,False,False,True,False,False,False
26,69,e5c6,e5c6,b7b6,False,False,True,False,False,False
26,70,a5b6,a5b6,a5e1,False,False,True,False,False,False
26,71,e6e5,e6e5,d5d4,False,False,True,False,False,False
26,72,e3f3,e3f3,c3b2,False,False,True,False,False,False
26,73,d5d4,d5d4,d5d4,True,True,True,True,False,False
27,1,c7c5,c7c5,g8f6,False,False,True,False,False,False
27,2,d2d4,d2d4,f1c4,False,False,True,False,False,False
27,3,d7d5,d7d5,d8h4,False,False,True,False,False,False
27,4,e4e5,e4e5,e4d5,False,False,True,False,False,False
27,5,g8f6,g8f6,d5e4,False,False,True,False,False,False
27,6,e4e5,c1g5,e4d5,False,False,False,False,False,False
27,7,d5e4,d5e4,d5e4,True,True,True,True,False,False
27,8,e4e5,e4e5,e4d5,False,False,True,False,False,False
27,9,f6e4,f6d7,f6e4,True,False,False,False,True,False
27,10,h2h4,h2h4,g5e7,False,False,True,False,False,False
27,11,d8e7,d8e7,e8e7,False,False,True,False,False,False
27,12,f2f4,f2f4,f1b5,False,False,True,False,False,False
27,13,a7a6,e8g8,d7e5,False,False,False,False,False,False
27,14,d1d2,d1g4,e1e2,False,False,False,False,False,False
27,15,c7c5,c7c5,d7e5,False,False,True,False,False,False
27,16,g1f3,g1f3,d4c5,False,False,True,False,False,False
27,17,b8c6,b8c6,c5d4,False,False,True,False,False,False
27,18,e1c1,e1c1,d4c5,False,False,True,False,False,False
27,19,b7b5,b7b5,c5d4,False,False,True,False,False,False
27,20,d4c5,h2h4,d4c5,True,False,False,False,True,False
27,21,d7c5,d7c5,e7c5,False,False,True,False,False,False
27,22,f1d3,f4f5,a2a3,False,False,False,False,False,False
27,23,b5b4,c6b4,c5d3,False,False,False,False,False,False
27,24,c3e2,c3e2,d3e2,False,False,True,False,False,False
27,25,e8c8,e8c8,c5d3,False,False,True,False,False,False
27,26,c3e2,c3e2,d3a6,False,False,True,False,False,False
27,27,e8c8,e8c8,c5d3,False,False,True,False,False,False
27,28,f3d4,f3d4,d3a6,False,False,True,False,False,False
27,29,g7g6,g7g6,c6d4,False,False,True,False,False,False
27,30,f3d4,f3d4,f3d4,True,True,True,True,False,False
27,31,g7g6,c8b8,c5d3,False,False,False,False,False,False
27,32,h5e2,h5e2,d3f1,False,False,True,False,False,False
27,33,g7g6,g7g6,c5d3,False,False,True,False,False,False
27,34,e2e1,e2e1,d4e6,False,False,True,False,False,False
27,35,d5d4,d5d4,c5b3,False,False,True,False,False,False
27,36,e2e3,e2e3,e2f2,False,False,True,False,False,False
27,37,e7c7,e7c7,c5b3,False,False,True,False,False,False
27,38,e2f2,e2f2,e2f2,True,True,True,True,False,False
27,39,e7c7,e7c7,c5d3,False,False,True,False,False,False
27,40,e2e3,e2e3,e2e3,True,True,True,True,False,False
27,41,a7a8,a7a8,d5d4,False,False,True,False,False,False
27,42,f4f5,e1f1,b3c5,False,False,False,False,False,False
27,43,c5b3,c5b3,c5b3,True,True,True,True,False,False
27,44,a2b3,a2b3,c2b3,False,False,True,False,False,False
27,45,e7c5,e7c5,e6f5,False,False,True,False,False,False
27,46,e3c5,e3c5,e3c5,True,True,True,True,False,False
27,47,a6a5,a6a5,e6f5,False,False,True,False,False,False
27,48,g5h4,h2h4,f5e6,False,False,False,False,False,False
27,49,f7e6,f7e6,f7e6,True,True,True,True,False,False
27,50,h2h4,e1f1,b1c1,False,False,False,False,False,False
27,51,a6a5,b7c6,h7h6,False,False,False,False,False,False
27,52,g5d2,f1f6,b1c1,False,False,False,False,False,False
27,53,b7a6,b7a6,h7h6,False,False,True,False,False,False
27,54,g5d2,g5d2,d3a6,False,False,True,False,False,False
27,55,b8b6,a6d3,a6d3,False,True,False,False,False,True
27,56,d1f1,d1f1,d3a6,False,False,True,False,False,False
27,57,b6a6,b6a6,b6a6,True,True,True,True,False,False
27,58,d2d3,d2d3,b1c1,False,False,True,False,False,False
27,59,a8b7,a8b7,c5c2,False,False,True,False,False,False
27,60,h2h4,h2h4,b1c1,False,False,True,False,False,False
27,61,a6c6,a6c6,c5c2,False,False,True,False,False,False
27,62,d2d3,d2d3,b1c1,False,False,True,False,False,False
27,63,c5d4,c5d4,c5d4,True,True,True,True,False,False
27,64,d1d4,d1d4,d1d4,True,True,True,True,False,False
27,65,g6g5,g6g5,c7c2,False,False,True,False,False,False
27,66,h2h4,f6h6,f6f8,False,False,False,False,False,False
27,67,a6c6,a6c6,c7c2,False,False,True,False,False,False
27,68,d4d3,d4d3,d4d1,False,False,True,False,False,False
27,69,a7b6,a7b6,c6c2,False,False,True,False,False,False
27,70,h6f6,h6f6,d2d1,False,False,True,False,False,False
27,71,c7g7,c7g7,c6c2,False,False,True,False,False,False
27,72,h5g5,h5g5,h5g5,True,True,True,True,False,False
27,73,f7f1,f7f1,f7f1,True,True,True,True,False,False
27,74,b1a2,b1a2,b1a2,True,True,True,True,False,False
27,75,c6c7,c6c7,c6c2,False,False,True,False,False,False
27,76,g5h5,g5g8,d2f2,False,False,False,False,False,False
27,77,c6c7,c6c7,e1e5,False,False,True,False,False,False
27,78,h5h6,h5h6,h5h3,False,False,True,False,False,False
27,79,b6c5,b6c5,e1e5,False,False,True,False,False,False
27,80,h5h6,h5h6,f2f4,False,False,True,False,False,False
27,81,c5d4,c5d4,e1e5,False,False,True,False,False,False
27,82,c2c3,c2c3,f6e6,False,False,True,False,False,False
27,83,d4e3,d4e3,e1e5,False,False,True,False,False,False
27,84,f2g2,f2g2,f2f8,False,False,True,False,False,False
27,85,c7f7,c7f7,c7c2,False,False,True,False,False,False
27,86,g2g3,g2g3,g2g3,True,True,True,True,False,False
27,87,f3e4,f3e4,f3f2,False,False,True,False,False,False
27,88,h5h4,g4g5,g3g2,False,False,False,False,False,False
27,89,c7f7,c7f7,b4c3,False,False,True,False,False,False
28,1,c7c5,c7c5,g8f6,False,False,True,False,False,False
28,2,g1f3,g1f3,d1g4,False,False,True,False,False,False
28,3,b8c6,b8c6,d8f6,False,False,True,False,False,False
28,4,f1b5,f1b5,h2h4,False,False,True,False,False,False
28,5,a7a6,a7a6,c6d4,False,False,True,False,False,False
28,6,e1g1,e1g1,f3g5,False,False,True,False,False,False
28,7,f8c5,f8c5,f6e4,False,False,True,False,False,False
28,8,c2c3,e1g1,e1g1,False,True,False,False,False,True
28,9,e8g8,e8g8,c5f2,False,False,True,False,False,False
28,10,b5c6,b5c6,b5c6,True,True,True,True,False,False
28,11,e8g8,b7b5,c5f2,False,False,False,False,False,False
28,12,d2d4,d2d4,a4b3,False,False,True,False,False,False
28,13,e8g8,e8g8,c5f2,False,False,True,False,False,False
28,14,d2d3,d2d3,b2b3,False,False,True,False,False,False
28,15,c5a7,c5a7,f6e4,False,False,True,False,False,False
28,16,a4c6,a4c6,f3g5,False,False,True,False,False,False
28,17,b7b5,e6d7,f6e4,False,False,False,False,False,False
28,18,a4c2,a4c2,a4c2,True,True,True,True,False,False
28,19,c5b6,h7h6,e6a2,False,False,False,False,False,False
28,20,a2a4,f1e1,h3h4,False,False,False,False,False,False
28,21,f8e8,f8e8,f6e4,False,False,True,False,False,False
28,22,c1e3,c1e3,a2a3,False,False,True,False,False,False
28,23,f8e8,f8e8,e6a2,False,False,True,False,False,False
28,24,d2f1,d2f1,d1f1,False,False,True,False,False,False
28,25,c7c5,c7c5,e6h3,False,False,True,False,False,False
28,26,f1g3,f1g3,h3h4,False,False,True,False,False,False
28,27,a8c8,a5c6,e6a2,False,False,False,False,False,False
28,28,f3h4,f3h4,h3h4,False,False,True,False,False,False
28,29,h7h6,h7h6,e6a2,False,False,True,False,False,False
28,30,g5h4,g5h4,g5e3,False,False,True,False,False,False
28,31,d6d5,d6d5,f6e4,False,False,True,False,False,False
28,32,e2d2,e2d2,a2a3,False,False,True,False,False,False
28,33,d6d5,d6d5,f6e4,False,False,True,False,False,False
28,34,d3d4,d3d4,e3b6,False,False,True,False,False,False
28,35,e5f4,e5f4,b6e3,False,False,True,False,False,False
28,36,e2e3,e2e3,e2e3,True,True,True,True,False,False
28,37,e5f4,e5f4,e5f4,True,True,True,True,False,False
28,38,c2d3,c2d3,e3d3,False,False,True,False,False,False
28,39,e5f4,e5f4,e5f4,True,True,True,True,False,False
28,40,f4f5,f4f5,f4e5,False,False,True,False,False,False
28,41,e5f4,e5f4,e5f4,True,True,True,True,False,False
28,42,d5d6,d5d6,e3c1,False,False,True,False,False,False
28,43,c7a7,c7a7,f4e3,False,False,True,False,False,False
28,44,e3f4,e3f4,e3f4,True,True,True,True,False,False
28,45,a8d8,a8d8,e6a2,False,False,True,False,False,False
28,46,d3d5,d3d5,f4f3,False,False,True,False,False,False
28,47,d5f6,d5f6,d7d6,False,False,True,False,False,False
28,48,d3d5,d3d5,d3d5,True,True,True,True,False,False
28,49,f7f5,f7f5,f7f5,True,True,True,True,False,False
28,50,d5d6,d5d6,d5d6,True,True,True,True,False,False
28,51,f5e4,f5e4,f5e4,True,True,True,True,False,False
28,52,d6e6,d6e6,d6e6,True,True,True,True,False,False
28,53,c6a5,c6a5,c6d8,False,False,True,False,False,False
28,54,e6e4,e6e4,g3f1,False,False,True,False,False,False
28,55,a5c4,a5c4,a8e8,False,False,True,False,False,False
28,56,c2b3,c2b3,g3f1,False,False,True,False,False,False
28,57,a6a5,a6a5,a8e8,False,False,True,False,False,False
28,58,h2f3,h2f3,g3f1,False,False,True,False,False,False
28,59,a6a5,g8h7,c8e8,False,False,False,False,False,False
28,60,b3c4,b3c4,a1b1,False,False,True,False,False,False
28,61,b5c4,b5c4,c8c4,False,False,True,False,False,False
28,62,e2d4,e2d4,e4g4,False,False,True,False,False,False
29,1,c7c5,c7c5,g8f6,False,False,True,False,False,False
29,2,d2d4,d2d4,d1g4,False,False,True,False,False,False
29,3,c7c5,c7c5,f8g7,False,False,True,False,False,False
29,4,d2d4,d2d4,c2c3,False,False,True,False,False,False
29,5,d7d6,d7d6,g7d4,False,False,True,False,False,False
29,6,d4d5,d4d5,d4c5,False,False,True,False,False,False
29,7,c5d4,c5d4,g7d4,False,False,True,False,False,False
29,8,f3d4,f3d4,f3g1,False,False,True,False,False,False
29,9,d7d6,d7d6,g7e5,False,False,True,False,False,False
29,10,f1e2,f1e2,b1d2,False,False,True,False,False,False
29,11,d7d6,d7d6,c6e5,False,False,True,False,False,False
29,12,f3e5,f3e5,f3e5,True,True,True,True,False,False
29,13,c6e5,c6e5,c6e5,True,True,True,True,False,False
29,14,d1d4,d1d4,f4e5,False,False,True,False,False,False
29,15,d8a5,d8a5,d8a5,True,True,True,True,False,False
29,16,d1d2,b1c3,d1d2,True,False,False,False,True,False
29,17,a5e5,a5e5,a5e5,True,True,True,True,False,False
29,18,d1e2,d1e2,f1e2,False,False,True,False,False,False
29,19,d7d6,d7d6,e5e2,False,False,True,False,False,False
29,20,f1e2,f1e2,e1e2,False,False,True,False,False,False
29,21,d7d6,d7d6,d4d3,False,False,True,False,False,False
29,22,d2f3,d2f3,a1c1,False,False,True,False,False,False
29,23,d7d6,d7d6,f6e4,False,False,True,False,False,False
29,24,d2b3,d2f3,d2f3,False,True,False,False,False,True
29,25,d4d3,d4d3,d4d3,True,True,True,True,False,False
29,26,f2f4,f2f4,e2d3,False,False,True,False,False,False
29,27,f8e8,a8b8,d4d3,False,False,False,False,False,False
29,28,e2f3,e2f3,e2f1,False,False,True,False,False,False
29,29,f8e8,f8e8,e5e4,False,False,True,False,False,False
29,30,a2a4,a2a4,d3f1,False,False,True,False,False,False
29,31,g8g7,g8g7,c8f5,False,False,True,False,False,False
29,32,f2f3,b3d2,g2g3,False,False,False,False,False,False
29,33,e5e4,e5e4,e5f4,False,False,True,False,False,False
29,34,f1f4,f1f4,f1f4,True,True,True,True,False,False
29,35,g8g7,g8g7,b7g2,False,False,True,False,False,False
29,36,f4f6,f4f6,f4f6,True,True,True,True,False,False
29,37,g8g7,f6d5,f6d5,False,True,False,False,False,True
29,38,f4d4,f4d4,f4d4,True,True,True,True,False,False
29,39,d5f6,a8b8,d5b4,False,False,False,False,False,False
29,40,a1e1,a1e1,g2g3,False,False,True,False,False,False
29,41,a8d8,f8d8,a8d8,True,False,False,False,True,False
